X,Class1,Class2
-0.315671,1.57121,
0.137593,2.02847,
0.864274,0.643884,
-0.182305,1.07495,
1.25955,-0.0617125,
-0.045946,1.22031,
2.31802,-0.042433,
0.391757,1.06282,
1.45701,1.15164,
0.377504,0.354977,
1.51922,-0.756287,
-0.591594,0.509474,
0.647862,1.96417,
0.638284,1.21736,
0.134547,-0.0196267,
-0.46745,1.11365,
1.92625,0.0647845,
1.0601,0.546396,
-0.748365,1.89181,
0.323588,-1.00245,
0.701475,1.19013,
0.641766,1.01965,
1.38078,2.10951,
0.46181,0.260842,
-0.15323,1.7052,
0.607934,1.30716,
0.97658,0.177845,
2.48645,-0.497927,
1.89054,0.23133,
-0.318335,0.711003,
-0.223621,0.962904,
1.90417,-0.106819,
1.52197,1.10713,
2.05431,-0.214925,
1.58024,0.0264379,
0.0839873,-1.25665,
1.13168,0.159208,
0.570245,2.01161,
0.897656,1.3183,
-0.581566,-0.657687,
2.33222,-0.0580288,
2.33241,2.22327,
1.21573,1.40248,
1.66228,-1.12454,
3.05563,0.360555,
0.534721,2.09258,
0.0719696,2.47244,
1.96092,0.482656,
-0.526739,1.41886,
-0.152688,0.582201,
0.547351,0.72819,
1.7228,3.20791,
3.18128,0.758716,
0.713551,1.35459,
2.95819,-0.583141,
2.60023,1.92665,
0.803138,1.29416,
1.32949,1.29032,
0.838185,-0.000605106,
0.682607,1.23162,
1.13319,0.604669,
-0.235878,0.0626139,
0.464364,0.267306,
1.83234,-0.417443,
0.486061,-0.382001,
2.18925,1.61288,
1.23194,1.50617,
2.18254,1.22392,
0.35831,2.07263,
3.42083,1.55652,
2.32092,1.33615,
2.37372,0.79575,
1.91753,0.411357,
0.03636,1.71589,
1.85142,1.14851,
0.877561,-0.512465,
1.84136,1.65383,
0.0462021,1.57342,
2.76339,1.8123,
0.176518,0.851463,
0.974734,0.151576,
-0.918366,0.798813,
2.85349,1.67933,
1.69471,0.528277,
0.876074,1.03518,
0.649014,0.547905,
2.15001,3.0484,
1.96352,2.10341,
0.139585,2.21038,
1.99746,0.575015,
1.19566,1.45471,
1.96574,2.94969,
1.63328,0.315803,
2.26492,1.34,
0.48951,0.126118,
0.114373,1.18763,
0.224811,2.4817,
-0.119873,2.69765,
0.853823,1.45417,
2.72797,1.14063,
0.498056,-0.452319,
-0.272582,-0.708133,
1.01287,1.45058,
2.22388,2.82168,
0.20018,1.02483,
3.13835,1.87472,
0.574978,0.195943,
0.466277,0.850349,
1.24051,0.877979,
1.49039,1.27653,
0.796786,2.08733,
0.685096,0.559767,
2.13257,0.844894,
2.33888,0.577602,
0.27345,-0.365815,
1.46667,-1.07921,
0.227957,-0.704652,
2.64967,0.120937,
4.22365,-0.555602,
0.150807,1.68843,
-0.00576854,1.77861,
2.51017,-0.153187,
1.29438,1.6313,
0.277864,1.87138,
-0.107931,0.682838,
2.20538,0.478311,
0.56969,1.91221,
2.4571,0.0331503,
0.533726,2.7909,
1.31546,-0.408655,
2.25698,2.63214,
0.854681,0.872429,
0.77393,1.97745,
1.80509,-1.68366,
0.350358,0.249899,
0.364025,-0.623547,
1.15225,-0.607854,
1.16725,-0.0572218,
0.717076,-2.29025,
2.36325,-0.748664,
1.80465,1.06954,
2.53268,2.48669,
1.39753,1.50009,
2.91905,0.403645,
1.2822,0.371455,
0.675591,1.34957,
1.01931,1.26798,
3.36881,1.76369,
1.02014,0.221994,
0.306606,-0.62457,
0.647451,0.227026,
3.13208,0.819569,
0.468795,2.65205,
0.57401,1.99107,
1.94979,-0.219816,
0.415137,2.16521,
0.0256364,0.763104,
0.509685,0.364902,
1.83823,0.145511,
1.38383,1.06465,
0.905459,0.438962,
2.77819,1.56226,
0.255083,-0.283895,
1.17204,1.55929,
0.0364245,-0.0781363,
-0.521702,1.02289,
1.67736,0.633506,
1.14177,2.70341,
1.2713,1.0071,
0.830656,-0.199121,
3.55959,0.808641,
-0.262051,0.851892,
2.47962,1.51262,
0.811419,1.77764,
1.09798,1.9688,
0.80008,0.731613,
3.48802,0.682985,
2.28019,1.24249,
1.16797,1.9821,
2.26571,-0.15669,
2.12994,2.38004,
1.06253,-1.62979,
1.32671,1.0796,
1.91832,-0.518125,
1.95943,1.25386,
-0.0590246,0.694198,
0.68436,1.46031,
2.04356,1.13912,
1.18195,-0.868693,
0.776819,1.99159,
1.38906,-0.515107,
1.78014,1.28498,
1.19497,-0.740647,
2.23901,1.3385,
1.99371,0.818235,
0.524552,1.84849,
1.14166,0.0867175,
1.71699,0.182406,
0.916257,-0.789451,
1.68435,1.418,
0.12596,1.45555,
1.58283,0.136336,
-0.650102,0.576319,
1.16471,1.02804,
2.41698,1.87468,
1.06399,2.56412,
1.08205,2.51762,
-1.05412,1.79805,
0.664428,1.35366,
1.72121,0.476578,
-0.0114394,0.286167,
1.16763,-1.62045,
1.79347,2.86176,
1.02309,-0.171119,
0.237255,2.53842,
2.60957,2.50633,
0.684792,0.738818,
1.49459,2.08601,
2.2485,0.337106,
2.05324,1.66444,
0.519115,1.76285,
1.96177,1.37824,
1.53658,0.855687,
-1.19983,1.41744,
0.139455,0.521604,
0.446764,-0.487341,
1.5363,0.799022,
1.01067,0.424789,
-1.31777,1.42189,
2.11511,0.554889,
2.07132,-0.522126,
1.43435,1.57109,
0.302824,1.87465,
-0.957026,0.939986,
1.29482,0.0443694,
0.552293,0.957719,
1.64225,1.5247,
0.0855483,1.015,
2.30669,2.58535,
0.856573,-0.971734,
1.25929,-1.15812,
3.06033,1.02754,
0.637906,0.950502,
1.66524,0.896741,
-0.413211,0.938341,
1.21292,1.03625,
3.46476,1.25629,
-0.206269,0.172388,
1.90658,1.49273,
1.62267,-0.0865072,
-0.849914,1.67853,
1.37143,0.245417,
2.86951,1.14124,
0.845987,1.98361,
0.553681,0.455718,
1.39578,1.36599,
2.13342,-0.608345,
3.2333,-0.927469,
1.30358,2.17105,
0.579674,1.97832,
1.13625,0.615254,
2.67765,0.888008,
1.35694,-0.830515,
1.61965,0.416352,
1.12495,0.131271,
2.50809,-1.10197,
0.243062,0.150038,
0.630141,0.775737,
0.109335,0.3038,
0.328843,1.1249,
2.3457,1.21043,
1.34211,1.07915,
1.22542,0.371891,
0.925167,0.917518,
1.08526,-0.21246,
-0.0971547,2.24071,
-0.466367,1.32245,
1.01059,-0.017624,
1.52964,1.15146,
-0.955399,0.866967,
1.14354,1.54405,
0.401913,3.12506,
0.0657569,1.86386,
0.496432,1.80222,
1.63005,1.02047,
1.76809,0.912359,
2.2677,0.1096,
1.75767,1.58719,
-0.145629,0.09023,
2.45261,1.0028,
-0.439483,1.88994,
1.01463,1.26994,
0.666699,2.51841,
1.5121,1.82245,
2.14377,0.122263,
2.1676,0.76898,
1.18827,0.711552,
2.1766,2.22549,
1.94168,0.641526,
0.640727,0.247874,
0.273594,1.33563,
1.97846,1.37,
0.514719,1.57527,
1.53542,0.314522,
4.20129,1.49503,
2.43154,2.43588,
1.75249,-0.670609,
1.69884,1.09442,
2.22778,0.807028,
0.684413,1.22258,
1.58439,0.900777,
1.48752,1.20749,
-0.077208,-0.113535,
1.8088,0.87229,
1.22035,0.987638,
1.86628,1.50122,
-0.0335934,-0.323876,
2.26399,0.13019,
-0.110518,0.359848,
1.5682,0.876673,
1.78534,1.51071,
-0.29553,1.34048,
1.5844,-0.472381,
0.0225899,0.175758,
1.62243,0.8757,
2.49847,1.5693,
1.22773,2.22966,
1.08286,1.2372,
0.173925,-0.559578,
0.358601,2.14336,
1.45112,0.54241,
2.90472,2.62538,
0.882583,0.320346,
0.812823,-0.00817108,
0.840455,1.8155,
-1.52926,3.60662,
-0.281146,4.26657,
1.04296,0.115743,
-0.0875953,2.67424,
-0.185862,0.362651,
0.893444,1.48583,
1.01426,1.54562,
2.166,0.334583,
0.833835,1.54951,
0.697122,0.349468,
0.932723,-0.141541,
0.689289,0.924259,
-0.00728309,-0.324517,
1.05467,3.06174,
1.02897,2.31567,
0.259911,0.484067,
1.72821,0.292916,
0.175877,2.41218,
0.288827,0.689111,
3.32991,0.942006,
0.829827,1.18756,
1.23902,2.00855,
0.949231,2.13617,
1.61197,0.132752,
-0.48103,3.14185,
1.19419,0.939994,
1.14379,0.820363,
-0.536741,1.45666,
1.19344,0.694569,
0.339015,0.431719,
0.101162,1.03682,
1.46713,1.78167,
-0.631183,2.81225,
0.15453,2.07278,
0.621757,-0.105458,
1.08292,0.975831,
1.90995,1.49495,
0.906418,-1.0579,
0.892146,2.64342,
0.0384434,0.588183,
0.075543,1.03429,
2.93383,0.501917,
0.988825,-1.18604,
1.94401,-1.93609,
0.529227,0.634644,
1.16556,-0.211281,
-0.437935,0.624712,
1.37214,1.157,
0.776452,0.794161,
1.00965,1.26831,
-0.801821,2.2996,
-0.0839672,2.47015,
1.71399,-1.11562,
1.32632,1.40924,
1.13355,1.99567,
0.326852,0.969756,
-1.23297,-1.23149,
1.00968,-0.286142,
2.84089,1.7231,
1.33048,-0.339225,
0.18244,1.23444,
0.0875379,2.09432,
-0.631974,0.203857,
0.977647,0.11184,
1.18953,1.52057,
2.67174,1.64599,
-0.802351,-0.214944,
1.75926,1.40212,
0.754289,0.384696,
1.26744,1.01395,
0.225887,-0.264205,
1.5351,1.48179,
1.45521,1.65406,
2.20138,2.51183,
2.27887,0.000643134,
1.84787,-0.902235,
1.53797,0.632174,
1.00149,-1.6532,
3.11879,0.330387,
1.03289,1.21651,
-0.480297,-0.10376,
0.0787245,-0.736184,
0.131769,0.598089,
1.28017,2.41547,
1.10091,-0.618853,
-0.172961,0.303987,
1.40158,0.302911,
1.11239,-0.205925,
2.38883,0.689643,
-0.425624,0.563596,
-0.490949,1.14798,
1.4302,2.16057,
0.0436853,0.769286,
0.84436,0.734481,
0.614981,1.15987,
0.965256,-0.00381541,
1.17218,1.5411,
1.5627,1.68992,
2.29884,0.312524,
1.23765,-0.0375243,
-0.197196,1.22245,
2.114,1.29614,
1.32537,1.62527,
2.09572,1.41766,
0.811596,2.17068,
0.122608,0.314399,
0.341241,1.06384,
1.45239,-0.810243,
-0.000763893,0.428019,
2.55358,-0.514207,
1.58931,-0.511615,
0.215533,2.72089,
-0.741361,2.01218,
0.625085,0.847029,
1.09243,0.427774,
0.359511,1.16543,
0.797248,1.04121,
0.904021,0.863367,
1.60253,3.02195,
0.888891,-0.175297,
2.06039,2.02175,
1.82973,2.52055,
-0.217297,2.14815,
0.25777,0.76615,
1.92412,0.784251,
-0.669005,2.37671,
0.267115,-0.00752449,
0.161622,-0.307963,
1.50064,0.855772,
2.67703,0.234812,
0.0131407,1.53787,
1.98353,0.747829,
-0.0304925,-0.30233,
-0.0691246,1.92564,
0.353361,1.17787,
0.48127,-0.261782,
1.98766,1.72411,
0.710039,0.79086,
-0.775658,2.62377,
2.61077,1.1451,
0.339298,0.568165,
0.966184,1.46359,
0.181784,1.27681,
2.50932,-1.4022,
3.67154,2.20126,
1.45298,0.623652,
-0.298657,1.19079,
-0.331385,0.91549,
1.01675,2.88796,
0.49921,1.72067,
2.51279,1.03653,
-0.795403,1.43299,
1.08064,1.77523,
1.72029,0.589076,
2.98118,-0.601407,
0.900563,1.84665,
0.794105,-0.0453012,
0.992623,-0.516979,
0.697521,2.84119,
1.8199,-0.513226,
2.06336,1.28187,
-0.317642,2.2498,
3.56757,-0.108812,
0.752285,0.897999,
0.00446856,2.95961,
-0.180241,-0.394369,
-0.111243,-0.228244,
-1.60701,0.884303,
-0.631089,0.0469676,
2.62751,0.30068,
0.523231,-0.894478,
1.66066,2.57568,
0.449223,1.2941,
0.851693,1.5741,
0.868158,0.00925428,
0.276814,-0.203631,
2.97967,1.80204,
1.99824,0.913557,
-0.570513,0.507253,
-0.345618,0.559653,
0.912033,0.134767,
-0.0114802,0.428345,
1.78221,0.328604,
0.186183,-0.197224,
1.61607,-0.0298113,
-0.457764,2.04165,
1.83567,1.5237,
1.56272,-0.445506,
0.108726,3.86867,
1.4118,-0.0833451,
1.26461,-1.13064,
1.22693,0.879614,
2.07626,1.20726,
0.791467,1.11453,
1.29086,1.05057,
0.256925,2.17331,
0.797833,-0.736127,
0.411503,1.05984,
0.465895,1.01423,
1.60744,-0.920285,
1.61902,0.736649,
2.02067,1.59142,
1.61972,1.11171,
1.17996,0.927684,
1.31204,-0.00821805,
-0.572001,0.195435,
-0.323042,2.56693,
1.96682,-0.174402,
1.56947,1.02459,
0.942105,0.298051,
1.09595,1.26273,
1.85446,1.71224,
1.21254,0.0453886,
-0.912973,-0.0150555,
1.72102,0.762339,
-0.00865626,1.93131,
-0.796674,0.453634,
-0.242558,0.593574,
1.01189,1.39786,
2.96088,1.04777,
1.26414,1.22529,
1.0204,1.37034,
1.03927,-0.379103,
0.938836,0.0487742,
0.4172,2.23434,
-0.809091,1.32323,
0.812546,1.55313,
0.758755,1.65737,
2.03512,1.04776,
-0.0231884,0.311044,
0.485721,-0.482996,
1.91335,0.500554,
0.920355,-0.132845,
-0.0230495,-0.0731318,
2.27707,1.17064,
1.90115,0.0950379,
0.809527,1.07765,
1.52844,1.49146,
0.616142,0.66917,
0.950577,-0.16829,
-0.0612615,1.24169,
-0.194735,-0.69988,
1.47675,1.30934,
-0.423084,0.52799,
0.360188,0.235801,
1.43028,-0.00176835,
-0.240617,3.46239,
2.93127,-1.76273,
1.24272,0.812312,
0.790207,1.85734,
-1.65278,2.33341,
1.3422,1.61728,
0.708102,1.82443,
1.15022,-0.226088,
-1.53814,1.99444,
0.920339,1.35158,
1.83183,0.979901,
0.632067,2.03384,
1.48724,1.70081,
0.56031,0.134047,
0.477392,1.90183,
1.03668,1.69666,
1.2922,0.821198,
1.92022,0.100768,
0.217134,0.660661,
0.639452,1.37555,
-0.531568,-0.362753,
0.106106,1.6949,
1.77923,1.62376,
1.89707,1.41293,
1.10188,2.49787,
-0.239208,0.468345,
1.85561,1.64784,
1.81663,1.0344,
0.523438,3.73581,
0.576724,1.82229,
1.09022,-0.294772,
-0.272865,0.820119,
1.63849,-1.34766,
1.97634,2.40884,
-0.69556,2.69484,
-0.0209846,1.39111,
1.29554,-1.59184,
1.53691,0.445019,
-0.963119,1.01694,
-1.6331,0.554098,
0.851452,2.38172,
0.631315,-0.558936,
0.37853,1.94495,
0.201506,0.313068,
1.12982,1.07656,
1.23032,1.48802,
-0.0447216,-0.583484,
-0.534282,0.554016,
1.21521,0.459975,
-0.0102532,1.38286,
-0.869823,1.90165,
1.13377,1.16317,
2.4035,1.33187,
0.177737,0.152892,
-0.287109,0.928374,
0.191848,0.968295,
-0.545314,3.45399,
0.267121,2.24143,
0.780233,1.53268,
-0.290565,0.898026,
0.264959,2.48391,
-0.877366,1.63305,
0.0265777,1.14209,
2.50907,0.524398,
1.9416,3.05904,
0.303516,0.00656784,
1.04614,1.37305,
-0.82985,1.00668,
0.379982,0.851836,
1.62704,0.953655,
2.33549,0.758972,
0.539977,1.70526,
0.393617,1.18468,
1.72357,-0.630099,
1.73023,0.592426,
1.36491,3.16179,
0.537229,1.25644,
1.38015,-0.406568,
2.00897,0.608721,
0.185972,-0.444494,
-1.62043,-0.121141,
2.05284,1.74358,
2.25949,1.75061,
1.20209,-0.203713,
-0.938161,2.12028,
2.12624,-0.151425,
0.723689,1.51058,
0.219471,-0.441522,
1.3249,1.38769,
-0.122667,0.239186,
2.46201,-0.741527,
1.87141,2.70942,
1.28459,0.693167,
2.06483,1.20551,
-1.23612,0.938931,
0.189925,1.87991,
1.51377,0.387318,
-0.35031,0.408949,
0.794506,1.4188,
1.04863,0.472075,
4.04914,0.232592,
-0.842515,-0.460058,
0.600414,0.588335,
1.7927,1.66848,
2.53027,-1.0399,
1.89101,0.799592,
2.28947,0.111545,
1.96697,1.42937,
-1.00214,1.15613,
0.924235,1.92829,
2.21204,-0.344691,
0.516774,1.75454,
1.22454,0.20152,
1.78063,-0.488858,
1.27224,2.71323,
0.00875849,2.56169,
1.69272,-0.705486,
2.66462,-0.230455,
-0.478786,1.90657,
1.1863,2.44352,
1.4742,1.15505,
-0.00704098,-0.197428,
0.496549,0.630568,
0.375672,-0.148898,
1.38496,2.62988,
2.48073,1.88422,
1.70592,1.22928,
2.36728,1.7421,
3.07804,2.6157,
0.621191,2.56226,
1.49272,0.596105,
-0.518172,1.50512,
0.84009,0.971364,
-0.339532,-0.00261772,
0.561625,0.0421264,
-0.510784,0.614156,
0.84461,1.08149,
-0.981848,0.882506,
0.776687,-0.125504,
3.40371,-0.452645,
2.30432,0.741166,
-0.455208,2.73154,
2.63236,-0.320494,
1.91365,0.47388,
-0.145173,0.448545,
1.36939,1.26347,
-0.285364,0.457569,
-1.0004,1.05944,
1.61002,1.40298,
1.79786,-0.554293,
0.423836,0.137046,
0.272184,1.82598,
2.40333,-0.450514,
3.19762,-0.968054,
0.965508,0.711937,
-0.120988,2.63744,
2.21212,0.700045,
2.79872,2.53934,
2.37319,2.68469,
-0.45607,-1.08751,
0.535315,1.20977,
0.112425,1.25337,
0.540016,1.48182,
2.19991,0.477911,
-0.063325,3.91707,
2.98837,-0.4121,
0.649039,0.84701,
0.293786,1.447,
1.24026,0.22809,
1.01605,2.79799,
1.00153,0.770425,
1.04145,1.29576,
0.290118,1.24055,
0.866335,0.134707,
1.0179,1.36126,
0.445266,0.752473,
0.421375,0.556624,
2.96072,2.64378,
-0.528802,1.94731,
0.59075,0.366555,
0.90279,1.81427,
0.934544,0.90251,
0.699535,1.66587,
0.25939,1.78882,
2.63553,1.22028,
1.45141,0.689218,
0.837739,0.591218,
1.17171,0.92688,
1.6971,1.77824,
1.52238,-0.0961846,
-1.4218,1.21436,
0.432951,2.15622,
2.38856,0.94617,
-0.1042,1.06261,
0.870487,-0.0643793,
0.219662,2.45669,
0.884561,0.466694,
0.562441,0.551303,
0.859997,0.896196,
1.9407,0.17117,
1.39781,2.65321,
0.895805,-0.632047,
2.48548,-0.0659252,
1.47683,-0.673864,
2.59532,-1.30838,
2.24859,0.0735273,
1.75155,1.53902,
1.32902,0.488916,
0.816271,1.5747,
2.01292,1.17168,
1.63479,0.851556,
1.56474,2.02131,
1.00474,1.46876,
0.587476,3.81253,
0.815372,0.828814,
0.496086,-0.349168,
0.32562,-1.00653,
1.49785,0.716254,
1.481,1.53885,
-0.156101,1.03136,
-0.178284,1.81155,
0.758179,0.693387,
1.2999,1.21606,
0.743995,4.44628,
-0.117559,1.90112,
2.18476,0.123584,
0.443665,1.8655,
-1.38575,1.323,
1.96013,2.45359,
2.38809,0.312421,
0.531596,1.78629,
1.41115,0.69311,
1.11273,1.94548,
2.44181,1.81925,
0.899769,0.904378,
2.1499,0.817596,
3.65814,0.158106,
1.33639,1.72526,
0.87451,1.55862,
1.74169,2.97007,
0.966849,-0.562948,
-0.127243,2.22638,
0.825317,-0.241385,
0.650379,-1.11195,
1.42462,0.709403,
1.54845,0.67944,
1.00123,1.90084,
1.2784,2.07458,
0.882028,0.965934,
-0.577162,-0.415967,
0.325331,1.54638,
0.968314,1.03552,
1.55569,1.61852,
1.36577,1.81127,
-0.231773,1.69419,
1.23486,2.48453,
1.26032,1.38225,
0.735477,0.333553,
0.703733,3.75601,
1.82461,-0.996145,
2.0125,1.11021,
0.907876,0.37916,
1.38885,1.33539,
0.379837,1.98943,
2.38623,1.8876,
0.560187,2.14021,
0.327412,2.28455,
0.453836,1.52031,
-0.582689,1.01145,
0.606316,0.259214,
-0.969203,1.2348,
0.0268294,1.7642,
1.31842,1.85798,
-1.09873,0.6521,
1.04512,2.14984,
-0.106916,-0.403766,
0.284789,3.10297,
2.30224,2.01789,
1.22661,0.620356,
1.13245,1.69634,
0.837488,1.63168,
1.0106,-1.18725,
1.30765,1.70603,
1.09941,2.10188,
1.02541,1.5317,
1.81085,2.81304,
1.92423,-0.622828,
2.17929,-0.43911,
1.50243,1.90341,
0.880826,-0.720253,
0.988866,1.89095,
-0.494515,2.5823,
1.37481,0.589563,
0.465338,2.43635,
2.17343,2.72276,
3.22291,2.22429,
1.17522,1.18049,
1.97067,0.474421,
0.46577,-0.435952,
0.918176,0.787331,
0.944718,2.26041,
0.600897,2.72159,
1.17881,0.557548,
-0.163764,0.860764,
1.28318,1.27446,
0.532088,0.36587,
1.53444,3.16895,
-0.00143349,0.525008,
1.59826,-0.31801,
1.63911,1.37152,
-0.465638,0.981808,
-0.1581,0.256313,
-0.160685,0.675706,
2.16993,-0.417664,
0.0883972,-1.17457,
0.105006,1.19828,
0.591981,0.777651,
1.62536,-1.49207,
1.3215,2.73092,
-0.255516,-0.539282,
-1.30218,1.81934,
2.0791,1.16893,
1.76916,0.607159,
1.95351,3.47205,
0.799578,-0.180148,
-0.884955,1.46757,
1.66886,2.42189,
2.56711,2.38716,
1.62779,0.778777,
1.71845,1.12,
-0.615883,0.312914,
1.05787,0.578283,
0.0523898,0.546239,
0.427868,0.763365,
-0.0724959,0.901255,
0.321401,-1.03656,
0.15027,2.39961,
1.31787,2.70636,
0.911552,-0.175666,
3.44056,0.82049,
1.39886,2.63047,
0.189219,1.19146,
0.0630624,-0.137322,
2.38275,1.34528,
1.24617,0.129506,
0.843231,-0.419284,
0.592751,0.682183,
1.76253,-0.156327,
-0.374759,1.99058,
1.40294,0.543555,
0.694457,1.839,
1.70976,0.614082,
-0.415288,1.25687,
0.822698,1.36826,
1.1925,-0.127318,
0.541343,2.9103,
1.61987,2.75377,
1.17785,0.992483,
1.20704,1.0633,
3.27479,-0.661345,
0.861351,1.43232,
-0.660482,1.05702,
0.330689,0.406105,
1.62909,1.20198,
1.09451,0.134949,
2.86268,1.49088,
-0.044138,2.6576,
0.824952,2.09184,
1.18444,-0.0143614,
1.95234,0.805889,
0.55602,1.9708,
1.17884,1.69695,
0.938532,0.00635231,
0.99436,0.233054,
0.470705,2.01948,
1.86396,0.863545,
1.77484,3.43258,
0.511812,-1.52824,
0.601101,0.14003,
-0.602954,0.685998,
0.933411,0.657096,
0.576856,2.77766,
1.77662,-1.24729,
-1.40635,0.888163,
1.93065,1.07088,
1.87176,1.65031,
0.796013,0.932471,
-0.0365996,0.945141,
1.50588,0.627575,
0.559288,1.47832,
1.9633,-0.0871505,
1.22228,3.3286,
-0.777537,0.843796,
2.30241,0.886878,
0.474418,1.76152,
0.962611,-0.298704,
0.311659,0.991814,
1.80852,0.932924,
0.607103,0.718543,
1.03607,0.465382,
1.01391,0.204754,
1.91511,0.980403,
1.41767,0.0956708,
1.27816,0.21548,
1.19896,2.0634,
1.27239,1.33518,
1.9721,0.157127,
0.789713,0.376258,
1.69088,-0.181186,
-0.157641,1.7098,
1.37478,-0.0226237,
-0.115237,1.38338,
2.04041,1.79805,
0.762751,1.97954,
-1.41754,1.43951,
3.10737,1.50208,
0.988371,0.912296,
2.32547,2.59754,
1.00676,0.594573,
2.09344,1.89016,
-0.439756,0.740777,
0.660236,-0.290464,
-0.0885898,0.961156,
-0.196957,4.29231,
-0.297373,0.319881,
-0.10235,-0.542562,
1.60034,-0.505767,
1.61562,1.90944,
1.23455,0.109719,
2.75421,0.184707,
1.83415,1.67467,
0.768364,0.836022,
2.04503,3.16496,
1.52843,2.19127,
3.43818,0.533028,
1.6162,2.57864,
1.10233,-0.0579948,
1.72395,1.42819,
-1.76506,0.107967,
2.38217,0.943677,
1.94286,0.478478,
1.33314,3.05149,
-0.508772,0.379936,
-1.03475,1.30569,
-0.538813,-0.24294,
2.03974,1.77864,
1.01214,1.61154,
0.204866,1.21535,
0.93512,-0.083076,
0.491449,0.531116,
-0.806953,0.454598,
1.12285,1.53354,
1.29584,0.21837,
1.97358,2.13405,
0.0285578,1.45444,
1.21127,1.07086,
1.14037,1.74353,
2.0436,1.10497,
1.70613,2.25884,
0.779753,2.87515,
-0.482143,-0.334982,
-0.505385,0.981809,
-0.0589578,1.45146,
-0.182006,0.527989,
0.0648857,1.35176,
0.0639963,2.27038,
0.486048,0.765788,
0.842054,3.46629,
1.18144,1.65808,
-0.17861,-1.07258,
2.50197,1.31758,
-0.167071,1.50982,
0.308878,2.22102,
2.15406,0.0670976,
0.186638,0.105321,
0.346574,0.858994,
0.0521452,1.3496,
1.90996,1.83502,
0.379574,-0.255348,
0.22865,1.48282,
0.140077,1.44605,
0.121616,1.01121,
-0.0380409,0.713591,
1.21812,0.928505,
0.0482622,-0.0299077,
0.981585,-0.168078,
0.349179,1.00497,
0.155955,0.410455,
2.07917,1.66146,
0.198631,0.943935,
1.1805,0.475029,
2.09555,0.122132,
2.0493,3.45508,
0.510935,1.57817,
-0.285994,2.05469,
0.53153,1.98841,
-0.650596,-1.60102,
0.780879,0.844927,
1.71164,1.47066,
0.207353,-0.517274,
-0.720888,1.84885,
2.39819,2.23638,
0.979603,2.32998,
1.20026,1.26086,
1.68695,2.06603,
0.804898,0.970396,
0.459206,0.616709,
1.56796,1.35341,
0.607425,-0.967815,
1.83741,0.559931,
0.632236,1.25007,
0.242597,0.8716,
3.71934,-0.822431,
1.55821,0.186712,
1.45462,0.757843,
1.39051,2.22225,
0.160949,1.37157,
-1.19989,1.09268,
2.46154,2.48935,
0.489625,1.67727,
0.946478,-1.24317,
0.677063,2.17983,
1.88183,-0.303538,
1.39777,2.36292,
0.728144,0.793924,
0.496868,-0.133483,
0.259752,-0.2857,
0.827881,1.33964,
2.24978,1.69607,
1.9032,0.556317,
0.822808,1.81898,
0.52993,0.471916,
0.629833,1.94619,
1.18285,1.71562,
0.41547,1.69238,
0.774422,0.902989,
1.25567,-0.0180335,
-0.104505,1.03925,
2.95662,0.653742,
1.0559,1.73491,
-0.306493,1.68177,
0.974568,0.77091,
-1.43386,1.65322,
1.03015,1.02268,
0.391079,-1.32161,
2.4458,0.218173,
0.790283,-0.00663102,
-0.0179574,0.257689,
2.40643,1.40143,
0.97093,1.74262,
0.634022,1.15409,
2.78766,1.58699,
0.516843,0.854881,
0.0893098,-0.155521,
1.35098,2.38914,
-0.615825,2.32765,
1.97799,-1.2921,
1.19441,-0.83669,
0.802856,0.326387,
0.567814,0.439454,
1.71877,2.10705,
2.3578,0.754289,
0.294822,-1.65633,
0.654417,0.907916,
0.170275,1.38843,
2.22254,1.3365,
0.393477,1.90307,
1.04981,0.731336,
1.20161,2.56954,
1.0379,1.14805,
1.24791,1.66723,
1.03014,-1.31546,
-0.01934,-0.0437044,
1.55806,1.05284,
3.25205,-0.590891,
0.395157,0.237858,
2.36059,0.35945,
0.294579,2.29173,
0.960711,-0.287729,
1.23389,1.50916,
1.72947,-0.849403,
1.10257,0.538897,
1.16556,1.9429,
-0.60623,1.56864,
3.00895,2.3638,
2.01225,0.0913363,
-0.155337,0.398826,
2.41838,0.195844,
0.192456,2.1124,
1.22705,0.0639853,
-0.419504,1.66738,
2.12748,1.98125,
1.0765,1.02334,
1.15585,0.223748,
-2.08896,0.942602,
-0.310974,0.268603,
0.0329853,3.63563,
1.2848,0.779628,
1.0184,1.02996,
2.12678,1.34994,
0.629997,1.24633,
0.339831,0.620378,
0.966128,0.905048,
1.10193,0.468965,
2.38029,2.29915,
0.521697,2.37507,
0.611898,0.82939,
1.52987,0.0321051,
0.695689,0.387386,
-1.15217,1.29086,
1.15975,0.221521,
3.45989,1.03772,
-0.15589,0.444157,
1.26096,-0.767181,
0.212878,2.44784,
2.11929,0.936639,
1.2329,0.815871,
0.633997,1.62507,
1.53207,2.22211,
-0.130255,1.24658,
1.10772,-0.574656,
1.5393,3.004,
2.33064,1.91592,
2.12085,1.30499,
-0.240516,2.6316,
0.848678,2.42925,
0.929606,-0.212728,
1.19663,1.57205,
-0.789183,0.369137,
-1.36896,1.63032,
0.221114,2.45703,
1.71202,1.54803,
-0.0234565,-0.0789424,
2.74521,1.23767,
0.898,0.402688,
2.41862,2.84199,
1.57368,1.65129,
0.0325854,0.815828,
2.54772,0.27344,
0.807503,-0.671796,
0.256069,2.84902,
0.971665,0.0831763,
0.479532,1.15512,
